id,rating,votes,avg_0-18,num_0-18,avg_18-30,num_18-30,avg_30-45,num_30-45,avg_45up,num_45up
tt0000574,6.1,393,6,1,6.2,112,5.9,186,6.4,85
tt0001892,6,131,0,0,5.8,21,6,56,6.3,50
tt0002101,5,278,0,0,4.6,20,5.1,89,5.2,159
tt0002130,7,1464,8,1,7,371,7,701,7,346
tt0002199,5.8,318,0,0,5.8,34,5.7,142,5.8,131
tt0002423,6.7,497,0,0,6.5,49,6.5,220,6.9,217
tt0002445,6.2,168,0,0,5.9,28,6.4,73,6.2,59
tt0002452,6.7,144,0,0,7.3,24,6.6,87,6.5,29
tt0002461,5.5,156,0,0,5.4,15,5.3,80,5.7,56
tt0002646,6.6,214,0,0,6.4,30,6.6,100,6.8,75
tt0002844,6.9,1371,0,0,6.9,212,6.9,700,7.1,436
tt0003014,7,640,0,0,7,135,6.9,305,7.1,189
tt0003037,6.9,954,0,0,6.8,128,6.9,481,7.1,330
tt0003131,6.7,79,0,0,6.1,16,6.5,34,7.5,28
tt0003165,6.9,749,0,0,6.9,104,6.8,366,7.1,265
tt0003167,5.6,112,0,0,5.2,13,5.4,39,5.8,55
tt0003419,6.5,1154,0,0,6.4,199,6.5,585,6.4,341
tt0003471,6,379,0,0,5.5,41,5.7,144,6.4,187
tt0003489,6.2,316,0,0,6,33,5.9,119,6.5,155
tt0003637,6.4,240,0,0,6.1,41,6.1,98,6.8,92
tt0003643,6.5,661,0,0,6.4,74,6.4,223,6.5,354
tt0003657,6.6,92,0,0,6.9,7,5.9,24,6.9,57
tt0003740,7.1,1987,0,0,7.1,350,7,869,7.3,728
tt0003772,6,522,0,0,5.7,33,6,161,6.2,321
tt0003883,7.5,208,0,0,7.2,26,7.4,87,7.6,88
tt0003930,6.9,834,0,0,6.8,107,6.9,420,6.9,292
tt0003952,6.8,661,0,0,6.8,93,6.7,331,7,223
tt0003973,5.8,117,0,0,5.4,16,5.5,54,6.2,43
tt0004026,6.8,625,0,0,6.5,43,6.6,311,7.3,260
tt0004066,7,317,0,0,6.6,54,7,146,7.1,109
tt0004099,5.4,291,0,0,5.3,28,5.2,122,5.6,136
tt0004134,6.5,258,0,0,6,30,6.4,104,6.7,118
tt0004150,5.8,275,0,0,6,41,5.6,114,6.1,113
tt0004181,6.2,757,0,0,6.3,75,6.3,287,5.9,380
tt0004457,5.5,249,0,0,4.9,28,5.3,101,6.1,116
tt0004465,6.3,552,0,0,5.8,49,6.4,158,6.3,334
tt0004635,5.8,531,0,0,5.8,49,5.6,153,6,319
tt0004681,6.2,109,0,0,5.5,15,5.9,42,6.8,47
tt0004707,6.3,2055,0,0,6.2,223,6.2,880,6.4,916
tt0004712,6.3,107,0,0,6.7,22,6.3,41,6.2,42
tt0004766,5.5,113,0,0,5.7,10,5.2,39,5.7,62
tt0004825,6.6,161,0,0,7,13,6.5,75,6.9,69
tt0004838,5.7,97,0,0,5.5,7,5.4,46,6.1,40
tt0004872,6.7,137,0,0,6.4,12,6.7,54,6.9,66
tt0004873,6.1,220,0,0,6.3,39,5.8,97,6.4,77
tt0004972,6.5,14064,3.5,12,6.3,2890,6.4,7071,6.9,3739
tt0005060,6.4,530,0,0,6.4,44,6.5,175,6.3,299
tt0005078,6.6,1459,0,0,6.4,234,6.4,652,6.9,545
tt0005149,6.1,169,0,0,7.2,9,5.4,49,6.2,108
tt0005339,5.8,474,0,0,5.6,59,5.8,183,5.9,220
tt0005402,6.5,127,0,0,6,3,5.9,37,6.8,85
tt0005529,6.7,187,0,0,6.8,34,6.7,83,6.8,64
tt0005557,6.7,180,0,0,6.7,21,6.3,67,6.9,88
tt0005719,5.7,92,0,0,5.1,6,5,30,6.1,52
tt0005809,6.2,202,0,0,7.6,20,6.6,141,5,41
tt0005916,6.9,534,0,0,6.8,85,6.9,255,7,183
tt0005951,6.8,370,8,1,7,85,6.9,172,6.5,104
tt0005960,6.8,734,0,0,6.6,98,6.8,292,6.9,324
tt0006206,7.3,2692,6.8,5,7.2,473,7.3,1271,7.3,895
tt0006327,5.8,108,0,0,5.8,5,5.5,35,6.1,67
tt0006333,6.2,934,6,1,6,91,6.2,356,6.2,464
tt0006509,5,292,0,0,4.8,5,5,48,4.9,238
tt0006517,6.1,183,0,0,5.6,19,6,64,6.2,91
tt0006589,6.7,91,0,0,6.6,13,6.7,30,6.7,48
tt0006617,6.1,122,0,0,4.8,10,6.2,57,6.3,54
tt0006688,6.4,95,0,0,5.5,7,6.2,33,6.7,53
tt0006731,5.8,330,0,0,5.5,14,5.9,59,5.8,254
tt0006736,6.6,93,0,0,5.3,10,6.5,28,7,50
tt0006745,6.2,264,0,0,6.1,12,6.2,58,6,192
tt0006753,6.5,91,0,0,5.3,3,6.6,24,6.5,58
tt0006780,6.7,514,0,0,6.4,60,6.6,195,6.8,246
tt0006809,5.9,82,0,0,5.7,6,6.1,25,5.9,48
tt0006826,5.8,472,0,0,5.5,19,5.7,112,6,332
tt0006864,7.8,8980,7,8,8,1711,7.7,4311,7.8,2751
tt0006886,7.3,540,0,0,7.2,57,7.2,191,7.5,282
tt0007047,6.2,306,0,0,5.9,10,6,68,6.5,224
tt0007183,6.9,377,0,0,6.9,76,6.9,169,6.8,122
tt0007257,5.2,293,0,0,5.1,8,5,43,5.5,238
tt0007260,6.5,95,0,0,6,9,6.2,24,6.8,56
tt0007309,5.6,125,0,0,5.5,17,5.4,56,6,48
tt0007338,6.4,208,0,0,6.5,19,6.3,56,6.5,121
tt0007340,6.6,124,0,0,6.9,19,6.5,50,6.4,48
tt0007361,6.2,224,8,2,6.2,22,6.2,93,6.5,100
tt0007367,5.5,259,0,0,4.6,7,5.5,41,5.7,206
tt0007558,6.2,349,0,0,6,50,5.7,119,6.6,166
tt0007610,5.8,155,0,0,7,5,5.8,57,5.7,86
tt0007755,6,340,0,0,6.3,45,6,149,6,140
tt0007801,6.4,181,0,0,6,33,6.6,79,6.6,63
tt0007983,6.3,82,0,0,6,16,6.4,34,6.5,29
tt0008011,6,91,0,0,4.6,5,6.1,33,6.3,50
tt0008100,6.6,393,0,0,6.3,65,6.6,182,6.6,135
tt0008150,6.5,298,0,0,6.7,27,6.4,117,6.5,145
tt0008188,6.1,339,0,0,4.9,20,6.2,85,6.2,228
tt0008196,5.9,343,0,0,5.2,19,6.1,98,6.1,220
tt0008309,6.7,184,0,0,7.1,10,6.7,50,6.8,119
tt0008395,7.1,278,0,0,6.9,45,7,126,7.1,99
tt0008443,6.6,787,0,0,6.6,88,6.6,297,6.6,384
tt0008489,6.4,70,0,0,6,6,6.3,21,6.8,38
tt0008499,6.2,443,0,0,5.6,35,6.4,146,6,250
tt0008519,5.9,415,0,0,5.7,19,6,91,5.9,299
tt0008536,6.8,95,0,0,7,21,6.7,39,6.7,32
tt0008634,6.3,250,0,0,6.2,27,6.2,97,6.4,123
tt0008663,7.4,1021,0,0,7.5,209,7.4,466,7.2,325
tt0008672,6.1,128,0,0,5.4,17,5.8,54,6.8,56
tt0008679,5,242,0,0,4.8,5,5.1,62,5,172
tt0008687,6.3,83,0,0,5.2,7,6.5,31,6.5,40
tt0008710,6.7,103,0,0,6.2,11,6.3,37,6.9,52
tt0008775,6.5,319,0,0,6.1,19,6.3,96,6.8,197
tt0008827,6,420,0,0,6.2,21,6,121,6.1,273
tt0008843,5.9,87,0,0,6,21,5.7,36,6,29
tt0008854,5.4,370,0,0,4.9,30,5.4,135,5.5,200
tt0008879,7.2,981,0,0,7.2,151,7.2,450,7.2,369
tt0008891,6.9,536,0,0,6.6,54,6.8,228,7,244
tt0008950,6.1,189,0,0,5.7,16,6,71,6.3,98
tt0009014,6,94,0,0,6.3,12,6.4,31,5.7,46
tt0009062,6.1,330,0,0,6.4,20,5.9,150,6.3,155
tt0009086,5.7,152,0,0,3.8,6,5.4,32,6.1,111
tt0009150,6.5,524,0,0,6.4,52,6.3,155,6.7,303
tt0009241,5.6,312,0,0,4.2,7,5.6,55,5.9,246
tt0009326,6.5,79,0,0,5.8,4,5.8,24,7,47
tt0009356,5.3,312,0,0,3,5,4.8,60,5.7,244
tt0009369,6,632,0,0,5.6,39,5.9,175,6.1,406
tt0009440,6.5,127,0,0,6.8,7,6.2,35,6.6,81
tt0009475,4.9,241,0,0,3,3,4.8,35,5.4,199
tt0009559,6.2,192,0,0,5.9,17,6.3,63,6.1,107
tt0009608,5.3,382,0,0,4.6,12,5.8,109,5.1,256
tt0009611,7.3,3759,7.5,2,7.3,794,7.3,1665,7.3,1206
tt0009652,6.7,784,0,0,6.5,61,6.7,263,6.7,446
tt0009682,5.8,471,0,0,5,49,5.4,163,6.3,242
tt0009701,7,176,0,0,7.5,29,7.2,76,6.5,67
tt0009796,6.8,171,0,0,6.9,9,6.7,52,6.9,107
tt0009878,6.9,644,6,1,7,93,6.8,289,6.9,245
tt0009892,5.5,480,10,2,4.8,112,5,180,6.7,78
tt0009893,7.2,1093,0,0,7.2,148,7.2,527,7.2,395
tt0009894,6.9,106,0,0,7.5,23,6.8,45,6.7,33
tt0009900,6.3,486,0,0,5.8,42,6.3,149,6.5,287
tt0009915,7,110,0,0,7.5,9,7.2,38,6.9,60
tt0009937,7,894,0,0,7,95,6.9,390,7.1,390
tt0009968,7.3,5762,6.2,5,7.3,1126,7.3,2873,7.4,1639
tt0009976,5.9,364,0,0,4.8,9,5.9,112,6.1,237
tt0010040,6.5,754,0,0,6.5,46,6.5,250,6.4,436
tt0010060,6.1,452,0,0,6.1,19,6.1,99,6.2,323
tt0010071,6.7,639,0,0,6.4,38,6.7,200,6.7,387
tt0010103,5.6,347,0,0,3.5,7,5.6,66,5.9,271
tt0010137,5.6,367,0,0,5.8,17,6.3,93,5.2,252
tt0010162,5.7,70,0,0,6.3,6,6.8,19,5,41
tt0010193,5.9,360,0,0,5.9,17,5.7,74,5.9,262
tt0010195,6.8,167,0,0,6.4,18,6.7,54,7,89
tt0010208,5.6,398,0,0,5.2,62,5.4,161,6,165
tt0010219,4,193,0,0,5.7,6,4.2,31,3.7,152
tt0010227,6,285,0,0,4.5,7,6.1,59,6.2,214
tt0010247,7.2,761,0,0,7.1,109,7.2,353,7.3,288
tt0010267,6.7,541,0,0,6.2,22,6.5,135,6.9,374
tt0010281,6.9,816,0,0,6.8,110,6.9,412,6.8,279
tt0010307,7.7,919,7,1,7.8,126,7.8,377,7.6,395
tt0010323,8.1,33703,8.2,28,8.1,8990,8,17468,8,6069
tt0010418,6.9,1005,0,0,6.5,83,6.9,359,7.2,541
tt0010456,6,116,0,0,5.9,17,6,37,6,58
tt0010466,6.7,104,0,0,4,5,6.6,52,7.3,44
tt0010484,7,115,0,0,6.6,14,7.1,45,6.9,53
tt0010559,6.3,92,0,0,6.2,7,6.5,43,6.2,39
tt0010598,6.6,491,0,0,6.5,69,6.7,218,6.5,191
tt0010600,7.3,1101,0,0,7.3,135,7.4,559,7.3,385
tt0010635,5.5,314,0,0,4.6,7,5.4,54,5.6,250
tt0010662,5,224,0,0,3.7,9,5,43,5.4,168
tt0010680,6.3,155,0,0,5.3,15,5.9,57,7,79
tt0010726,6.6,686,0,0,6.4,67,6.5,284,6.8,323
tt0010755,6.8,103,0,0,6.8,15,6.7,42,6.9,45
tt0010806,7,1031,0,0,7.2,164,6.9,458,6.8,388
tt0010821,6.5,268,0,0,6.4,20,6.4,123,6.6,120
tt0010844,6.6,217,0,0,6.6,8,6.3,80,6.7,124
tt0010853,6.9,99,0,0,6.3,9,6.8,38,7.1,49
tt0010879,6.8,417,0,0,6.7,23,7,105,6.6,281
tt0010890,6.4,229,0,0,5.4,19,6.3,93,6.7,112
tt0010925,5.7,414,0,0,5,12,5.6,74,5.8,325
tt0010953,6.2,84,0,0,6.1,7,6.4,46,5.9,26
tt0010962,6.5,382,0,0,6.7,29,6.4,170,6.5,173
tt0010969,6.7,223,0,0,6.7,15,6.6,83,6.9,117
tt0011000,6.7,732,0,0,6.9,80,6.7,342,6.6,292
tt0011130,7,3094,7,2,7,487,6.9,1430,7,1096
tt0011131,5.4,87,0,0,5.6,8,5.7,27,5.2,48
tt0011157,6.5,474,0,0,5.9,51,6.6,218,6.6,195
tt0011173,6.4,89,0,0,6.9,18,6.4,37,6.1,31
tt0011193,6.5,168,0,0,6.5,16,6.5,43,6.5,104
tt0011217,6.3,203,5,1,6.4,29,6.2,83,6.5,80
tt0011221,5.9,552,0,0,5.8,80,5.8,283,6.1,169
tt0011237,7.1,4302,0,0,7.1,667,7.1,2268,7.2,1281
tt0011267,5.1,188,0,0,4.3,6,4.9,52,5.3,126
tt0011294,7,113,0,0,7.2,17,6.9,45,7,50
tt0011302,6.8,122,0,0,7,9,6.8,64,6.8,47
tt0011317,6.4,87,0,0,6.2,11,6.7,32,6.3,40
tt0011358,6.7,239,0,0,6.3,20,6.7,105,6.7,108
tt0011369,4,26,0,0,10,1,5.9,11,3.7,14
tt0011370,6.7,221,0,0,7.3,29,6.9,87,6.2,97
tt0011371,6.7,193,0,0,6.6,16,6.7,70,6.7,99
tt0011387,6.7,776,0,0,6.6,60,6.6,336,6.9,363
tt0011414,4.5,73,0,0,6,2,5.7,7,4,62
tt0011439,7.1,1382,0,0,6.9,158,7,557,7.2,636
tt0011440,6.7,133,0,0,6.1,14,6.6,58,7,58
tt0011474,6.9,77,0,0,6.8,10,7,19,7,45
tt0011513,5.7,133,0,0,6.2,9,5.7,60,5.7,58
tt0011565,7.4,1345,0,0,7.3,167,7.4,597,7.3,551
tt0011588,6.5,204,0,0,7.1,22,6.3,78,6.6,96
tt0011607,7.2,692,6,1,7.2,98,7.2,317,7.1,255
tt0011641,6.4,101,0,0,6.5,15,6.3,38,6.6,42
tt0011647,5.6,91,0,0,5.9,6,5.7,21,5.5,63
tt0011652,6.1,916,0,0,5.9,93,6,459,6.2,345
tt0011679,6,166,0,0,4.3,19,6,71,6.3,59
tt0011716,5.6,303,0,0,6.5,10,6.9,68,5,220
tt0011723,6.4,523,0,0,6.2,55,6.2,233,6.6,224
tt0011741,6.2,129,0,0,5.5,10,5.8,40,6.7,74
tt0011742,6,437,0,0,5.6,36,6.1,187,6,203
tt0011753,5.5,117,0,0,3.9,7,5.7,44,5.5,61
tt0011779,6.5,110,0,0,6.5,6,6,35,7.1,62
tt0011833,6.9,280,0,0,7,52,7,133,6.6,84
tt0011837,6.1,251,0,0,6.2,29,5.9,107,6.3,110
tt0011841,7.4,3105,5,1,7.5,423,7.3,1424,7.5,1199
tt0011865,6.7,767,0,0,6.5,60,6.9,254,6.7,437
tt0011870,6.3,1427,6,1,6.2,291,6.3,706,6.3,396
tt0011904,6.8,703,0,0,6.9,36,6.9,270,6.7,378
tt0011909,6.6,704,0,0,6.7,31,6.8,214,6.5,442
tt0011948,7,252,0,0,7.6,23,6.9,111,7,111
tt0011960,6.9,725,0,0,6.6,83,7,310,6.8,311
tt0011979,6.8,295,0,0,6.3,28,6.5,102,7.2,158
tt0012016,5.5,54,0,0,6,5,7,17,4.6,28
tt0012027,6.5,510,0,0,6.4,24,6.4,164,6.6,307
tt0012068,6.7,236,0,0,7,13,6.6,54,6.7,162
tt0012122,5.5,92,0,0,4.8,8,5.3,29,5.9,52
tt0012125,6.2,73,0,0,5.8,4,6,16,6.2,51
tt0012134,6.8,241,0,0,7.2,29,6.9,108,6.7,95
tt0012136,5.9,120,0,0,5.8,10,5.8,26,6,80
tt0012187,6.6,77,0,0,5.7,5,6.2,17,6.8,53
tt0012190,7.1,1848,0,0,7.1,158,7,724,7.2,937
tt0012249,6.9,236,0,0,7.4,30,7,112,6.5,88
tt0012281,6.8,133,0,0,6.2,8,6.8,59,7,63
tt0012313,6.8,169,0,0,6.5,9,6.7,49,6.8,104
tt0012314,6.7,155,0,0,6.7,9,6.7,52,6.8,89
tt0012334,6.9,149,0,0,6.9,19,7,54,6.9,73
tt0012349,8.3,65142,8.5,100,8.4,21855,8.3,29733,8.2,10344
tt0012364,8.1,6709,7.7,3,8.2,1684,8.1,3410,7.9,1454
tt0012382,6,186,0,0,5.4,9,5.8,57,6.4,114
tt0012397,6.6,172,0,0,5.7,13,7.3,53,6.2,100
tt0012408,6.5,204,0,0,7.7,11,6.6,58,6.4,128
tt0012465,7,192,0,0,6,11,6.9,64,7.3,110
tt0012486,6.1,159,0,0,5.2,4,6,85,6.4,63
tt0012494,7.7,3214,7.3,3,7.8,543,7.6,1652,7.7,945
tt0012513,6.5,129,0,0,5.5,8,6.5,41,6.7,74
tt0012532,7.3,2946,9,1,7.3,387,7.3,1226,7.5,1268
tt0012538,6.5,332,0,0,6.7,23,6.5,133,6.6,165
tt0012631,6.8,88,0,0,6.3,18,6.9,40,7,27
tt0012642,6.9,668,0,0,6.9,44,6.9,271,6.9,338
tt0012645,6.8,87,0,0,7.1,5,6.5,31,7.1,49
tt0012650,6.3,152,0,0,5.5,19,6.2,66,6.7,64
tt0012651,6.2,948,5,1,6.3,129,6.2,442,6.2,351
tt0012675,6.2,1750,3,1,5.8,153,6.1,689,6.4,877
tt0012745,6.8,93,0,0,7,6,6.8,29,6.8,56
tt0012752,6.9,558,0,0,6.6,42,6.7,175,7.1,322
tt0012755,6.7,103,0,0,5.3,3,6.8,30,6.8,66
tt0012763,6.9,1097,0,0,7,84,6.9,433,6.8,563
tt0012769,5.9,82,0,0,5.9,6,5.7,20,6,55
tt0012806,6.1,232,0,0,6.2,25,5.9,94,6.5,108
tt0012928,5.9,351,0,0,6.6,7,6.5,70,5.4,264
tt0012938,6.7,1252,0,0,6.8,89,6.8,454,6.6,686
tt0012952,6.4,704,0,0,6.3,51,6.2,220,6.5,413
tt0012973,6.9,368,0,0,7,35,7,162,6.7,166
tt0012975,5.8,109,0,0,5.8,5,6.1,27,5.7,74
tt0013033,7.1,224,0,0,7.6,12,6.7,75,7.4,129
tt0013059,6.3,230,0,0,6.3,32,6.3,119,6.3,71
tt0013075,7,845,0,0,7,70,7.1,353,7,403
tt0013085,6.1,201,0,0,4.9,7,5.9,49,6.3,139
tt0013086,7.9,4937,6.3,3,7.9,807,7.9,2445,7.9,1568
tt0013122,6.5,90,0,0,6.6,21,6.7,29,6.4,38
tt0013134,6.1,110,0,0,6,6,6.2,48,6.1,54
tt0013140,7.1,1994,6,1,7.1,320,7,941,7.2,684
tt0013169,6.4,250,0,0,6.5,37,6.3,121,6.4,86
tt0013201,7,1112,0,0,6.9,103,7,468,7,517
tt0013223,5,152,0,0,4.5,21,4.7,57,5.3,70
tt0013332,6.8,165,0,0,6.7,3,6.5,34,6.9,119
tt0013367,5.6,149,0,0,5.2,8,5.8,54,5.5,85
tt0013372,6.3,250,0,0,6.9,17,6.6,69,5.9,155
tt0013386,6.6,189,0,0,7,17,6.4,57,6.8,105
tt0013402,6.9,178,0,0,7.3,5,7.1,41,6.6,128
tt0013404,6.3,173,0,0,6.6,7,5.9,35,6.4,127
tt0013428,6.9,79,0,0,6.7,9,6.4,31,7.3,36
tt0013442,7.9,54833,7.9,49,7.9,12901,7.9,29392,8.1,10884
tt0013450,6.7,487,0,0,6.6,30,6.4,194,6.9,246
tt0013469,6.4,154,0,0,6.7,8,6,58,6.6,84
tt0013496,6.8,1059,5,1,7.1,115,6.9,510,6.7,409
tt0013515,6.7,275,0,0,6.1,11,6.7,92,6.7,161
tt0013556,7.2,1294,0,0,7,117,7,522,7.3,624
tt0013571,6.6,524,0,0,6.8,55,6.6,209,6.4,243
tt0013579,6.8,560,0,0,7.1,60,6.9,257,6.5,226
tt0013592,6.2,239,0,0,5.5,10,6,97,6.5,128
tt0013597,5.8,366,0,0,5.6,26,5.8,123,5.8,202
tt0013607,5.8,106,0,0,5.4,6,5.4,41,6.3,55
tt0013619,6.2,106,0,0,6.1,9,6.1,42,6.3,54
tt0013626,6.6,1308,7,1,6.6,328,6.6,674,6.8,277
tt0013662,6.8,253,0,0,7.1,11,6.9,72,6.6,161
tt0013674,7,353,0,0,7.3,36,7,160,6.8,150
tt0013688,6.5,408,0,0,6.4,40,6.3,165,6.8,195
tt0013704,5.9,81,0,0,5.2,6,5.8,38,6,36
tt0013705,5.7,78,0,0,5.8,5,5.7,34,5.9,38
tt0013741,6.6,335,0,0,6.8,25,6.5,132,6.7,170
tt0013750,6.2,511,0,0,7,24,6.6,134,5.9,341
tt0013802,6.2,200,0,0,5.8,5,6.1,52,6.3,137
tt0013830,6.6,81,0,0,6.6,9,6.8,32,6.6,36
tt0013909,5.4,174,0,0,6.3,8,5.6,30,4.9,133
tt0013933,7.6,725,0,0,7.6,166,7.7,350,7.3,189
tt0013951,6.6,355,0,0,5.8,34,6.5,128,6.9,185
tt0014029,6.6,621,0,0,6.4,38,6.6,168,6.6,401
tt0014108,6.9,103,0,0,6.9,15,6.8,39,7,46
tt0014109,7,659,0,0,6.9,70,7.1,259,6.9,312
tt0014112,5.6,77,0,0,7.5,2,5.3,26,5.8,47
tt0014142,7.2,3067,8,3,7.2,449,7.1,1330,7.4,1193
tt0014205,6.1,449,0,0,6.6,19,6.8,115,5.6,303
tt0014341,7.8,6449,7.5,4,7.9,1320,7.8,3288,7.9,1705
tt0014358,7.4,2838,7,1,7.4,610,7.3,1378,7.4,784
tt0014397,6.9,175,0,0,6.6,21,6.9,87,7,61
tt0014416,6.4,172,0,0,6.2,20,6.3,63,6.5,78
tt0014417,7.4,1203,5,1,7.5,196,7.5,566,7.2,417
tt0014429,8.1,12175,8.2,12,8.1,2629,8,6104,8.2,3159
tt0014440,7,297,0,0,6.9,12,7,86,6.9,193
tt0014446,6.6,186,0,0,6.9,21,6.4,72,6.8,87
tt0014463,6.5,254,0,0,6.1,11,6.6,108,6.5,126
tt0014497,6.9,493,0,0,7.3,48,6.9,164,6.9,267
tt0014516,6.9,230,0,0,6.6,26,6.8,103,7,92
tt0014524,6.1,91,0,0,5.7,10,6.2,45,6.1,36
tt0014532,6.8,1270,0,0,6.6,157,6.8,574,7,496
tt0014538,7.1,2609,0,0,7.1,431,7.1,1296,7.1,822
tt0014586,6.6,1081,0,0,6.4,109,6.6,554,6.8,395
tt0014604,6.4,93,0,0,6.3,7,6.2,21,6.5,63
tt0014605,6.8,223,0,0,7.2,15,6.9,60,6.7,137
tt0014606,6.3,79,0,0,6,6,5.8,27,6.8,43
tt0014611,7.4,1082,0,0,7.4,93,7.4,434,7.4,523
tt0014624,7,3171,7,2,7,550,6.9,1583,7.1,959
tt0014636,6.3,431,0,0,7.1,14,6.9,109,5.9,301
tt0014646,6.5,1532,0,0,6.3,181,6.4,785,6.6,530
tt0014672,6.2,228,0,0,5.6,15,6,88,6.5,119
tt0014702,6.5,227,0,0,7.1,11,6.4,57,6.5,152
tt0014721,5.9,86,0,0,4.5,2,5.6,34,6.2,47
tt0014760,6.8,139,0,0,6,8,6.6,25,7,101
tt0014770,6.4,135,0,0,6,8,6.3,53,6.6,71
tt0014854,6,56,0,0,5.3,3,7.6,15,5.5,36
tt0014869,6.3,340,0,0,6.4,9,7,58,6,269
tt0014874,6.3,77,0,0,7,2,6,16,6.4,59
tt0014898,6.9,396,7,1,7,41,7,184,6.9,163
tt0014900,6.3,532,0,0,6.3,61,6.3,240,6.4,219
tt0014925,6.3,87,0,0,6.1,7,6.4,34,6.3,44
tt0014945,7.7,1995,8,1,7.6,204,7.6,875,7.7,874
tt0014972,7.8,1889,0,0,7.8,270,7.8,806,7.8,781
tt0014982,6.8,160,0,0,6.3,9,6.8,34,6.8,115
tt0015002,7.1,843,0,0,7.2,63,7.2,319,7.1,438
tt0015014,7.1,465,0,0,7.4,58,7.1,219,6.9,174
tt0015016,7.2,1336,7,1,7.1,131,7.2,546,7.3,633
tt0015018,6.9,194,0,0,6.4,15,7.2,68,6.7,106
tt0015022,5.4,330,0,0,6.2,14,6.5,72,4.7,239
tt0015036,6.5,102,0,0,6.4,9,7,31,6.3,60
tt0015064,8.1,8002,8,4,8.1,1729,8.1,4085,8.1,2010
tt0015116,6.5,534,0,0,6.8,27,6.6,164,6.3,337
tt0015119,7.1,706,0,0,7.2,68,7.1,314,7.2,309
tt0015136,7.1,1046,7,1,7.2,115,7.2,516,6.7,388
tt0015145,5.6,243,0,0,5.1,5,6.4,55,5.2,178
tt0015163,7.7,5760,7,2,7.9,1113,7.6,2781,7.8,1740
tt0015167,6.6,584,0,0,6.6,122,6.6,269,6.5,180
tt0015174,8,2618,6,2,8,345,8,1278,7.9,938
tt0015175,8.1,3417,8,2,8.1,470,8.1,1695,8,1178
tt0015202,6.9,1408,0,0,7.2,206,7,687,6.8,484
tt0015213,6.8,95,0,0,6,15,7.3,39,6.7,39
tt0015224,7,536,0,0,7.1,58,6.9,210,7.2,250
tt0015268,7.1,245,0,0,6.1,8,7,75,7.1,157
tt0015289,6.2,86,0,0,6.6,6,6.2,24,5.9,54
tt0015310,7.1,296,0,0,6.7,16,7.2,76,7.1,196
tt0015312,5.5,113,0,0,7,2,6.6,15,4.4,95
tt0015324,8.2,23529,7.9,36,8.3,7429,8.1,11423,8.2,3846
tt0015361,7.6,4627,6.6,6,7.5,1027,7.6,2390,7.6,1116
tt0015400,7.8,3625,8,2,7.9,506,7.7,1690,7.8,1344
tt0015493,6.2,143,0,0,7,19,6.2,60,6.1,61
tt0015498,6.8,296,0,0,6.2,11,6.7,85,7,194
tt0015500,5.7,159,0,0,5.3,3,6.9,49,5,104
tt0015518,4.2,33,0,0,2,1,8.1,9,3.4,23
tt0015532,7.7,3365,7,6,7.8,695,7.8,1759,7.6,826
tt0015624,7.9,3990,7,2,7.7,472,7.9,1850,8,1593
tt0015634,6.1,419,0,0,6.2,46,6,192,6.2,172
tt0015643,6.5,90,0,0,6.9,6,6.8,42,6.3,41
tt0015648,8,34227,8.4,19,8,8337,7.9,17674,8.1,7255
tt0015684,6.4,306,0,0,6.9,6,6.4,75,6.4,220
tt0015687,6.6,164,0,0,6.7,14,6.3,50,6.8,95
tt0015693,6.3,381,0,0,5.9,18,6.3,101,6.2,257
tt0015758,7,259,0,0,6.6,16,7.1,88,7,146
tt0015768,7.1,1146,7,1,7.2,176,7,517,7.2,426
tt0015772,6.6,1015,6,2,6.3,103,6.6,366,6.7,516
tt0015794,6.4,94,0,0,5.1,6,6.4,38,6.5,49
tt0015801,7.1,224,0,0,7.2,14,6.9,91,7.2,114
tt0015841,7.5,3310,0,0,7.6,495,7.4,1584,7.6,1166
tt0015842,7.1,883,0,0,6.9,95,7.1,392,7.1,377
tt0015861,6.6,281,0,0,6.7,44,6.5,133,6.8,97
tt0015863,7.2,2412,0,0,7.2,391,7.1,1173,7.2,788
tt0015864,8.2,61240,8.4,68,8.2,17291,8.1,29480,8.3,11976
tt0015872,6.8,93,0,0,6.2,6,6.7,25,6.8,59
tt0015881,8.1,5656,8,3,8.2,791,8.1,2711,8.2,2034
tt0015883,6.8,156,0,0,6.3,11,6.2,38,7.1,106
tt0015909,6.6,93,0,0,7.5,4,7.2,26,6.1,61
tt0015935,6.6,76,0,0,6.7,8,6.6,45,6.3,20
tt0016004,7.2,625,0,0,7,59,7.2,256,7.3,295
tt0016005,6.7,317,0,0,7,16,6.6,101,6.7,197
tt0016006,4.8,69,0,0,6,2,6.5,9,4.3,58
tt0016013,7.2,312,0,0,7.2,19,7.1,113,7.2,177
tt0016023,5.4,192,0,0,5,4,6.5,33,4.8,155
tt0016028,6.6,514,0,0,6.4,27,6.9,156,6.4,318
tt0016029,6.8,617,0,0,6.4,43,6.7,156,6.8,401
tt0016039,7,3119,9,2,7.1,508,6.9,1419,7,1122
tt0016104,7.3,1268,0,0,7.5,83,7.2,440,7.2,728
tt0016123,6.2,603,0,0,6.1,47,6.3,223,6.1,326
tt0016185,7.1,214,0,0,7.6,42,7.1,102,6.8,62
tt0016201,6.1,116,0,0,6.2,4,5.9,42,6.3,70
tt0016205,6.8,81,0,0,7.2,4,7.3,25,6.6,51
