id,genre
tt0014108,Drama
tt0014109,Drama
tt0014112,Adventure
tt0014142,Drama
tt0014205,Comedy
tt0014341,Comedy
tt0014358,Comedy
tt0014397,Drama
tt0014416,Romance
tt0014417,Drama
tt0014429,Action
tt0014440,Drama
tt0014446,Drama
tt0014463,Drama
tt0014497,Comedy
tt0014516,Drama
tt0014524,Drama
tt0014532,Biography
tt0014538,Comedy
tt0014586,Fantasy
tt0014604,Drama
tt0014605,Drama
tt0014606,Crime
tt0014611,Adventure
tt0014624,Drama
tt0014636,Romance
tt0014646,Adventure
tt0014672,Drama
tt0014702,Drama
tt0014721,Drama
tt0014760,Drama
tt0014770,Adventure
tt0014854,Drama
tt0014869,Drama
tt0014874,Drama
tt0014898,Drama
tt0014900,Comedy
tt0014925,Comedy
tt0014945,Comedy
tt0014972,Drama
tt0014982,Comedy
tt0015002,Comedy
tt0015014,Adventure
tt0015016,History
tt0015018,Drama
tt0015022,Drama
tt0015036,Drama
tt0015064,Drama
tt0015116,Drama
tt0015119,Comedy
tt0015136,Drama
tt0015145,Drama
tt0015163,Action
tt0015167,Comedy
tt0015174,Adventure
tt0015175,Adventure
tt0015202,Crime
tt0015213,Comedy
tt0015224,Adventure
tt0015268,Drama
tt0015289,Drama
tt0015310,Adventure
tt0015312,Drama
tt0015324,Action
tt0015361,Drama
tt0015400,Adventure
tt0015493,Drama
tt0015498,Drama
tt0015500,Comedy
tt0015518,Romance
tt0015532,Animation
tt0015624,Drama
tt0015634,Drama
tt0015643,Western
tt0015648,Drama
tt0015684,Drama
tt0015687,Adventure
tt0015693,Drama
tt0015758,Adventure
tt0015768,Drama
tt0015772,Action
tt0015794,Drama
tt0015801,Drama
tt0015841,Comedy
tt0015842,Drama
tt0015861,Drama
tt0015863,Comedy
tt0015864,Adventure
tt0015872,Drama
tt0015881,Drama
tt0015883,Drama
tt0015909,Comedy
tt0015935,Biography
tt0016004,Comedy
tt0016005,Drama
tt0016006,Drama
tt0016013,Action
tt0016023,Drama
tt0016028,Drama
tt0016029,Comedy
tt0016039,Adventure
tt0016104,Drama
tt0016123,Comedy
tt0016185,Action
tt0016201,Crime
tt0016205,Comedy
tt0016220,Horror
tt0016226,Comedy
tt0016230,Drama
tt0016232,Drama
tt0016240,Drama
tt0016241,Comedy
tt0016258,Drama
tt0016276,Biography
tt0016288,Action
tt0016294,Drama
tt0016308,Comedy
tt0016309,Comedy
tt0016310,Drama
tt0016332,Comedy
tt0016338,Adventure
tt0016377,Drama
tt0016392,Drama
tt0016394,Comedy
tt0016395,Drama
tt0016461,Western
tt0016473,Crime
tt0016480,Western
tt0016481,Crime
tt0016491,Drama
tt0016493,Comedy
tt0016544,Comedy
tt0016545,Drama
tt0016548,Comedy
tt0016559,Comedy
tt0016560,Action
tt0016563,Drama
tt0016627,Drama
tt0016629,Mystery
tt0016630,Comedy
tt0016634,Action
tt0016640,Crime
tt0016641,Adventure
tt0016643,Comedy
tt0016646,Comedy
tt0016654,Adventure
tt0016655,Crime
tt0016664,Action
tt0016669,Drama
tt0016672,Comedy
tt0016690,Drama
tt0016691,Drama
tt0016762,Drama
tt0016804,Adventure
tt0016822,Comedy
tt0016827,Comedy
tt0016832,Comedy
tt0016847,Drama
tt0016854,Comedy
tt0016871,Comedy
tt0016884,Drama
tt0016895,Action
tt0016914,Drama
tt0016939,Western
tt0016947,Action
tt0016953,Drama
tt0016971,Comedy
tt0017004,Adventure
tt0017028,Comedy
tt0017029,Comedy
tt0017048,Drama
tt0017075,Crime
tt0017082,Comedy
tt0017096,Action
tt0017103,Drama
tt0017119,Comedy
tt0017120,Drama
tt0017128,Drama
tt0017136,Drama
tt0017159,Adventure
tt0017195,Drama
tt0017196,Drama
tt0017198,Biography
tt0017226,Drama
tt0017271,Drama
tt0017293,Comedy
tt0017329,Drama
tt0017338,Comedy
tt0017350,Drama
tt0017354,Action
tt0017374,Romance
tt0017378,Drama
tt0017382,Comedy
tt0017409,Comedy
tt0017410,Comedy
tt0017416,Adventure
tt0017419,Drama
tt0017423,Drama
tt0017437,Comedy
tt0017438,Drama
tt0017448,Drama
tt0017449,Drama
tt0017463,Romance
tt0017480,Drama
tt0017483,Adventure
tt0017519,Drama
tt0017534,Drama
tt0017540,Comedy
tt0017567,Drama
tt0017619,Drama
tt0017621,Drama
tt0017632,Drama
tt0017653,Drama
tt0017662,Drama
tt0017667,Adventure
tt0017735,Drama
tt0017736,Biography
tt0017739,Comedy
tt0017750,Comedy
tt0017751,Drama
tt0017765,Comedy
tt0017809,Comedy
tt0017825,Adventure
tt0017832,Drama
tt0017843,Romance
tt0017860,Comedy
tt0017886,Comedy
tt0017918,Adventure
tt0017925,Action
tt0017928,Comedy
tt0017938,Drama
tt0017961,Comedy
tt0017998,Drama
tt0018014,Drama
tt0018016,Drama
tt0018033,Comedy
tt0018037,Drama
tt0018045,Drama
tt0018051,Comedy
tt0018054,Biography
tt0018066,Drama
tt0018087,Drama
tt0018097,Horror
tt0018102,Comedy
tt0018107,Drama
tt0018113,Drama
tt0018138,Drama
tt0018166,Drama
tt0018179,Drama
tt0018183,Comedy
tt0018192,Biography
tt0018217,Drama
tt0018218,Drama
tt0018235,Comedy
tt0018247,Comedy
tt0018253,Drama
tt0018297,Comedy
tt0018311,Comedy
tt0018328,Drama
tt0018351,Comedy
tt0018362,Drama
tt0018379,Drama
tt0018389,Drama
tt0018392,Drama
tt0018397,Crime
tt0018413,Comedy
tt0018440,Comedy
tt0018451,Drama
tt0018455,Drama
tt0018464,Action
tt0018471,Comedy
tt0018487,Comedy
tt0018505,Comedy
tt0018513,Drama
tt0018515,Adventure
tt0018523,Comedy
tt0018524,Drama
tt0018526,Crime
tt0018528,Drama
tt0018530,Comedy
tt0018566,History
tt0018578,Drama
tt0018579,Drama
tt0018588,Drama
tt0018615,Drama
tt0018618,Drama
tt0018678,Comedy
tt0018684,Adventure
tt0018722,Comedy
tt0018737,Crime
tt0018742,Comedy
tt0018749,Comedy
tt0018756,Comedy
tt0018770,Horror
tt0018773,Comedy
tt0018795,Drama
tt0018806,Drama
tt0018826,Comedy
tt0018836,Drama
tt0018839,Crime
tt0018841,Comedy
tt0018862,Drama
tt0018876,Comedy
tt0018879,Drama
tt0018882,Comedy
tt0018907,Drama
tt0018908,Adventure
tt0018909,Drama
tt0018910,Drama
tt0018927,Comedy
tt0018935,Drama
tt0018937,Action
tt0018972,Drama
tt0018990,Drama
tt0018996,Sci-Fi
tt0019043,Drama
tt0019067,Comedy
tt0019071,Drama
tt0019074,Drama
tt0019096,Crime
tt0019098,Drama
tt0019109,Comedy
tt0019127,Drama
tt0019130,Drama
tt0019151,Comedy
tt0019152,Drama
tt0019182,Drama
tt0019186,Drama
tt0019195,Drama
tt0019237,Drama
tt0019254,Biography
tt0019258,Comedy
tt0019286,Drama
tt0019290,Drama
tt0019304,Crime
tt0019325,Comedy
tt0019344,Drama
tt0019374,Drama
tt0019379,Comedy
tt0019388,Musical
tt0019400,Comedy
tt0019412,Action
tt0019415,Romance
tt0019421,Action
tt0019429,Drama
tt0019434,Action
tt0019451,Drama
tt0019462,Comedy
tt0019480,Comedy
tt0019489,Action
tt0019509,Drama
tt0019532,Action
tt0019553,Drama
tt0019557,Drama
tt0019558,Drama
tt0019563,Drama
tt0019571,Crime
tt0019574,Drama
tt0019585,Drama
tt0019591,Drama
tt0019609,Drama
tt0019611,Drama
tt0019629,Drama
tt0019630,Crime
tt0019644,Drama
tt0019646,Drama
tt0019649,Drama
tt0019655,Drama
tt0019658,Drama
tt0019684,Mystery
tt0019690,Comedy
tt0019699,Adventure
tt0019702,Crime
tt0019725,Crime
tt0019726,Drama
tt0019729,Drama
tt0019735,Drama
tt0019745,Crime
tt0019746,Adventure
tt0019777,Comedy
tt0019785,Drama
tt0019788,Drama
tt0019796,Comedy
tt0019798,Drama
tt0019800,Drama
tt0019811,Adventure
tt0019815,Musical
tt0019823,Biography
tt0019824,Drama
tt0019843,Drama
tt0019850,Drama
tt0019852,Drama
tt0019856,Drama
tt0019884,Adventure
tt0019886,Adventure
tt0019889,Crime
tt0019901,Comedy
tt0019909,Drama
tt0019929,Comedy
tt0019933,Comedy
tt0019935,Drama
tt0019936,Comedy
tt0019945,Western
tt0019946,Drama
tt0019949,Drama
tt0019957,Drama
tt0019959,Drama
tt0019976,Drama
tt0019979,Drama
tt0019983,Crime
tt0019992,Drama
tt0019993,Musical
tt0020004,Comedy
tt0020011,Drama
tt0020014,Comedy
tt0020018,Romance
tt0020025,Drama
tt0020030,Adventure
tt0020034,Comedy
tt0020062,Romance
tt0020075,Drama
tt0020078,Drama
tt0020080,Horror
tt0020081,Comedy
tt0020092,Drama
tt0020103,Drama
tt0020112,Comedy
tt0020114,Comedy
tt0020122,Drama
tt0020126,Drama
tt0020142,Drama
tt0020143,Drama
tt0020144,Drama
tt0020163,Comedy
tt0020166,Drama
tt0020182,Adventure
tt0020193,Drama
tt0020197,Thriller
tt0020198,Adventure
tt0020210,Comedy
tt0020217,Crime
tt0020223,Drama
tt0020228,Comedy
tt0020230,Drama
tt0020232,Drama
tt0020238,Musical
tt0020247,Drama
tt0020253,Drama
