id,votes,rating,avg_0-18,num_0-18,avg_18-30,num_18-30,avg_30-45,num_30-45,avg_45up,num_45up
tt0000574,537,6.1,6,1,6.2,126,5.9,209,6.4,100
tt0001892,171,5.9,0,0,5.7,25,6,60,6.3,58
tt0002101,420,5.2,0,0,4.6,24,5.1,104,5.3,180
tt0002130,2019,7,7,2,7,429,7,783,7.1,430
tt0002199,438,5.7,0,0,5.7,38,5.6,156,5.9,147
tt0002423,709,6.8,0,0,6.5,65,6.6,264,7,255
tt0002445,241,6.2,0,0,5.9,34,6.3,84,6.2,64
tt0002452,187,6.7,0,0,7.2,29,6.7,98,6.6,35
tt0002461,211,5.5,0,0,5.1,16,5.5,88,5.8,62
tt0002646,310,6.7,0,0,6.2,36,6.7,114,7,89
tt0002844,1853,7,0,0,6.9,252,6.9,807,7.2,534
tt0003014,888,7.1,0,0,7,159,7,352,7.2,229
tt0003037,1295,7,0,0,6.8,152,6.9,541,7.1,411
tt0003131,112,6.7,0,0,6.2,20,6.6,40,7.3,31
tt0003165,1000,7,0,0,6.8,122,6.9,413,7.2,324
tt0003167,170,5.7,0,0,5.4,19,5.4,46,5.8,61
tt0003419,1645,6.5,0,0,6.5,255,6.5,684,6.5,413
tt0003471,527,6.1,0,0,5.5,51,5.8,161,6.4,214
tt0003489,458,6.2,0,0,6,41,5.9,136,6.5,178
tt0003637,357,6.5,0,0,6.3,57,6.2,120,6.8,108
tt0003643,1050,6.5,0,0,6.4,85,6.4,265,6.6,568
tt0003657,121,6.6,0,0,6.8,10,5.7,27,6.9,63
tt0003740,2838,7.1,0,0,7,424,7,1001,7.3,930
tt0003772,908,6.1,0,0,6,54,6.1,218,6.1,558
tt0003883,279,7.6,0,0,7.1,32,7.4,101,7.7,107
tt0003930,1112,7,0,0,6.8,125,6.9,468,7,360
tt0003952,885,6.9,0,0,6.8,110,6.7,368,7.1,280
tt0003973,181,5.9,0,0,5.7,26,5.5,61,6.3,54
tt0004026,1008,6.8,0,0,6.3,54,6.7,381,7.2,355
tt0004066,449,7,0,0,6.5,67,7,165,7.2,136
tt0004099,398,5.2,0,0,5.1,41,5.1,142,5.4,152
tt0004134,429,6.6,0,0,6.3,50,6.5,132,6.8,159
tt0004150,378,5.9,0,0,6,45,5.6,132,6.2,137
tt0004181,1195,6.1,0,0,6.3,99,6.3,334,5.8,590
tt0004457,354,5.5,0,0,4.9,38,5.3,118,6.1,131
tt0004465,921,6.4,0,0,5.8,60,6.4,204,6.4,561
tt0004635,802,5.8,0,0,5.8,56,5.5,177,6.1,444
tt0004681,154,6.3,0,0,5.9,21,5.8,52,6.8,55
tt0004707,3164,6.3,0,0,6.2,285,6.2,1044,6.5,1321
tt0004712,157,6.3,0,0,6.7,30,6.3,49,6.2,45
tt0004766,160,5.6,0,0,5.7,11,5.3,44,5.7,67
tt0004825,209,6.6,0,0,6.9,16,6.4,81,6.8,85
tt0004838,130,5.7,0,0,5.5,12,5.4,49,6.2,45
tt0004872,196,6.7,0,0,6.4,13,6.7,60,6.9,82
tt0004873,347,6.2,0,0,6.4,67,5.9,125,6.5,90
tt0004972,20885,6.4,3.9,13,6.2,3493,6.4,8147,6.8,4490
tt0005060,859,6.4,0,0,6.3,56,6.4,213,6.3,456
tt0005078,2217,6.6,0,0,6.4,308,6.5,788,7,677
tt0005149,218,6.1,0,0,7.2,9,5.5,53,6.2,117
tt0005339,728,5.8,0,0,5.6,79,5.8,242,6,260
tt0005402,172,6.5,0,0,6,3,5.8,44,6.8,96
tt0005529,242,6.9,0,0,6.8,36,6.7,96,7,79
tt0005557,270,6.6,0,0,6.6,30,6.4,81,6.8,105
tt0005719,124,5.7,0,0,5,8,4.9,34,6.1,56
tt0005809,300,6.1,0,0,7.6,22,6.5,149,4.5,59
tt0005916,751,7,0,0,6.9,99,6.9,292,7.1,237
tt0005951,535,6.9,8,1,6.9,105,6.8,203,6.8,128
tt0005960,1047,6.9,0,0,6.6,113,6.8,339,7.1,393
tt0006206,3936,7.3,6.8,5,7.1,590,7.3,1516,7.4,1207
tt0006327,143,6,0,0,6,7,5.5,35,6.1,74
tt0006333,1440,6.2,6,1,6,110,6.3,399,6.2,648
tt0006509,554,4.6,0,0,4.4,6,4.8,64,4.5,459
tt0006517,256,6,0,0,5.5,25,6,72,6.3,100
tt0006589,111,6.8,0,0,6.6,13,6.8,34,6.7,53
tt0006617,186,6.1,0,0,4.8,10,6.2,66,6.3,63
tt0006688,132,6.3,0,0,5.3,12,6.3,36,6.8,65
tt0006731,603,5.3,0,0,5.1,19,5.7,80,5.3,471
tt0006736,122,6.6,0,0,6,14,6.4,34,6.9,58
tt0006745,469,5.8,0,0,5.9,15,6.1,66,5.7,342
tt0006753,126,6.6,0,0,5.3,6,6.7,29,6.5,69
tt0006780,789,6.8,0,0,6.5,72,6.6,229,6.9,309
tt0006809,114,6,0,0,6.1,8,6.2,28,5.9,55
tt0006826,826,5.6,0,0,5.3,23,5.6,141,5.8,587
tt0006864,13116,7.8,7,9,7.9,2033,7.7,4958,7.8,3420
tt0006886,814,7.4,0,0,7.3,69,7.3,237,7.5,372
tt0007047,560,6,0,0,6,15,5.9,82,6.4,429
tt0007183,578,7,0,0,7,106,6.9,204,7,169
tt0007257,553,4.8,0,0,4.9,10,4.9,56,5.3,453
tt0007260,128,6.6,0,0,6.4,15,6.2,26,6.9,65
tt0007309,163,5.6,0,0,5.6,20,5.4,58,6.1,56
tt0007338,290,6.5,0,0,6.2,28,6.3,69,6.5,149
tt0007340,182,6.6,0,0,7.3,31,6.5,53,6.4,55
tt0007361,333,6.3,8,2,6.2,34,6.2,110,6.6,125
tt0007367,498,5.3,0,0,4.9,10,5.6,56,5.3,396
tt0007558,544,6.4,0,0,6.1,63,5.7,142,6.7,223
tt0007610,236,5.8,0,0,6.7,8,5.8,65,5.6,105
tt0007755,434,6,0,0,6.3,47,6,155,6,157
tt0007801,291,6.5,0,0,5.9,42,6.7,102,6.7,93
tt0007983,110,6.3,0,0,6,18,6.4,39,6.5,34
tt0008011,122,6.2,0,0,4.6,5,6.2,34,6.4,55
tt0008100,552,6.6,4,1,6.3,84,6.6,215,6.7,157
tt0008150,474,6.6,0,0,6.7,36,6.4,140,6.6,188
tt0008188,581,5.8,0,0,4.9,28,6.1,101,6.1,393
tt0008196,623,5.8,0,0,5.4,33,6.1,131,5.9,394
tt0008309,250,6.7,0,0,7.2,12,6.7,56,6.8,145
tt0008395,425,7.2,0,0,7,59,7.1,152,7.4,141
tt0008443,1224,6.7,0,0,6.7,126,6.6,377,6.7,562
tt0008489,116,6.5,0,0,6,10,6.1,27,6.8,45
tt0008499,743,6.2,0,0,5.8,54,6.4,188,5.9,420
tt0008519,712,5.7,0,0,5.4,25,6,112,5.7,513
tt0008536,136,6.9,0,0,7.1,25,6.9,45,6.7,39
tt0008634,335,6.2,0,0,6.2,28,6.2,102,6.4,136
tt0008663,1384,7.4,0,0,7.4,249,7.4,539,7.3,392
tt0008672,175,6.2,0,0,5.4,17,5.7,60,6.9,67
tt0008679,479,4.8,0,0,4.6,8,5,85,4.6,330
tt0008687,132,6.2,0,0,5.1,11,6.5,38,6.5,44
tt0008710,138,6.7,0,0,6,13,6.3,43,7.1,57
tt0008775,537,6.5,0,0,6.2,29,6.3,114,6.8,342
tt0008827,730,5.9,0,0,5.8,29,6,150,5.8,460
tt0008843,114,6,0,0,6.3,30,5.7,40,6,30
tt0008854,533,5.5,6,1,5,34,5.5,151,5.6,221
tt0008879,1411,7.3,0,0,7.2,188,7.2,529,7.3,470
tt0008891,739,7,0,0,6.7,71,6.9,265,7.2,292
tt0008950,247,6.1,0,0,5.7,21,5.9,82,6.3,102
tt0009014,116,6,0,0,6.2,14,6.4,32,5.7,50
tt0009062,496,6.2,0,0,6.3,27,6,178,6.4,202
tt0009086,270,5.4,0,0,4.3,11,5.3,37,5.9,197
tt0009150,872,6.4,0,0,6.5,66,6.4,193,6.5,461
tt0009241,588,5.2,0,0,4.8,12,5.5,78,5.5,458
tt0009326,111,6.6,0,0,6,5,6.2,30,7,55
tt0009356,607,5.3,0,0,4.6,8,5,84,5.5,462
tt0009369,1038,5.9,0,0,5.6,54,6,218,5.9,656
tt0009440,162,6.5,0,0,6.6,9,6.2,39,6.7,86
tt0009475,470,4.4,0,0,3.3,6,4.6,39,5.1,394
tt0009559,316,6.1,0,0,6.1,24,6.2,75,6,155
tt0009608,684,5.2,0,0,4.3,16,5.8,140,4.9,475
tt0009611,5411,7.3,7.5,2,7.3,909,7.3,1908,7.3,1583
tt0009652,1323,6.7,0,0,6.6,89,6.7,353,6.6,687
tt0009682,631,5.7,0,0,4.9,58,5.4,179,6.2,267
tt0009701,295,7,0,0,7.4,34,7.3,95,6.6,89
tt0009796,243,6.9,0,0,7.3,12,6.8,62,6.9,125
tt0009878,1050,7,6,1,7.1,167,6.9,376,7,309
tt0009892,941,5.9,10,4,5.4,173,5.3,241,6.9,117
tt0009893,1544,7.2,0,0,7.2,184,7.2,626,7.3,500
tt0009894,149,7.1,0,0,7.3,28,6.8,51,6.8,39
tt0009900,824,6.3,0,0,5.7,52,6.3,182,6.4,499
tt0009915,141,7.1,0,0,7.9,11,7.2,41,6.8,64
tt0009937,1269,7,0,0,6.9,118,7,456,7.1,489
tt0009968,8777,7.4,6.2,5,7.3,1463,7.3,3446,7.5,2131
tt0009976,622,5.7,0,0,4.3,14,5.9,140,5.9,392
tt0010040,1284,6.5,6,1,6.8,74,6.6,339,6.5,690
tt0010060,801,6,0,0,6.2,28,6.2,140,5.9,537
tt0010071,1103,6.7,0,0,6.4,57,6.7,258,6.7,656
tt0010103,635,5.4,0,0,4.5,13,5.6,89,5.6,493
tt0010137,691,5.4,0,0,5.6,21,6.2,126,5,473
tt0010162,187,6.6,0,0,6.2,8,7.1,25,4.9,51
tt0010193,653,5.8,0,0,6.2,32,5.7,90,5.7,465
tt0010195,242,6.9,0,0,6.3,27,6.7,61,7,114
tt0010208,517,5.6,0,0,5.1,65,5.5,176,6,186
tt0010219,362,3.9,0,0,4.7,9,4.3,38,3.6,291
tt0010227,499,5.7,0,0,4.2,9,6.1,70,5.8,377
tt0010247,1117,7.3,0,0,7,137,7.2,416,7.4,369
tt0010267,906,6.7,0,0,6.5,33,6.6,169,7,629
tt0010281,1157,6.9,0,0,6.9,143,6.9,478,6.9,336
tt0010307,1303,7.7,7,1,7.7,152,7.8,431,7.6,507
tt0010323,51644,8.1,8.2,35,8.1,11657,8.1,21056,8,7394
tt0010418,1671,7,0,0,6.5,108,7,453,7.2,848
tt0010456,162,6,0,0,6,22,6,40,6,66
tt0010466,142,6.7,0,0,4,5,6.6,56,7.3,61
tt0010484,160,6.9,0,0,6.1,16,7.1,49,6.8,59
tt0010559,112,6.4,0,0,6.2,8,6.4,44,6.2,39
tt0010598,733,6.6,0,0,6.4,82,6.6,275,6.6,252
tt0010600,1539,7.4,0,0,7.3,172,7.4,659,7.3,479
tt0010635,587,5.2,0,0,4.1,11,5.4,71,5.3,465
tt0010662,410,5,0,0,4.4,15,5,57,5.1,308
tt0010680,225,6.3,0,0,5.6,19,6,65,7,101
tt0010726,980,6.7,0,0,6.4,78,6.6,328,6.9,381
tt0010755,134,6.9,0,0,6.8,17,6.8,48,6.9,51
tt0010806,1519,7,0,0,7.2,221,7,530,6.9,546
tt0010821,400,6.6,0,0,6.7,27,6.5,150,6.6,153
tt0010844,308,6.6,0,0,6.7,15,6.3,93,6.8,152
tt0010853,115,6.9,0,0,6.3,9,6.8,40,7.2,51
tt0010879,741,6.9,0,0,6.7,31,7.1,133,6.8,480
tt0010890,310,6.5,0,0,5.8,28,6.3,104,6.7,136
tt0010925,713,5.6,0,0,5.6,18,5.5,97,5.7,567
tt0010953,121,6.3,0,0,6.1,8,6.4,54,6,31
tt0010962,533,6.5,0,0,6.6,41,6.5,190,6.6,205
tt0010969,296,6.7,0,0,6.5,21,6.6,97,6.9,133
tt0011000,1034,6.7,0,0,6.9,100,6.7,404,6.7,328
tt0011130,4477,7,8,3,6.9,638,7,1692,7.1,1295
tt0011131,116,5.4,0,0,5.1,10,5.7,27,5.1,51
tt0011157,674,6.6,0,0,5.9,70,6.6,248,6.7,233
tt0011173,112,6.3,0,0,6.7,22,6.3,40,6.1,36
tt0011193,271,6.6,0,0,6.5,28,6.6,62,6.6,122
tt0011217,277,6.4,5,1,6.5,33,6.3,96,6.6,91
tt0011221,791,6,0,0,5.7,96,5.8,323,6.2,194
tt0011237,5933,7.2,0,0,7,802,7.1,2628,7.2,1435
tt0011267,244,5.1,0,0,4.3,6,4.9,56,5.3,134
tt0011294,145,7.1,0,0,7.1,19,6.9,50,7.1,62
tt0011302,176,7,0,0,7.1,11,6.9,75,6.9,62
tt0011317,121,6.3,0,0,6.2,11,6.6,35,6.4,46
tt0011358,310,6.7,0,0,6.3,20,6.7,113,6.7,118
tt0011369,111,6.1,0,0,10,4,8.4,32,4.2,27
tt0011370,297,6.9,0,0,7.3,33,6.9,101,6.5,111
tt0011371,245,6.7,0,0,6.7,19,6.8,74,6.9,112
tt0011387,1051,6.7,0,0,6.6,77,6.6,374,6.8,400
tt0011414,130,5,0,0,5.7,3,6.1,8,4.3,110
tt0011439,2020,7.1,0,0,6.9,203,7,655,7.2,727
tt0011440,184,6.6,0,0,6,15,6.6,68,6.9,64
tt0011474,113,6.7,0,0,6.4,14,7.2,23,7,52
tt0011513,175,5.7,0,0,6.3,12,5.7,67,5.7,66
tt0011565,1898,7.4,0,0,7.3,209,7.4,709,7.4,643
tt0011588,321,6.6,0,0,6.8,34,6.4,104,6.7,117
tt0011607,975,7.2,6,1,7.2,115,7.2,362,7.2,299
tt0011641,143,6.5,0,0,6.2,17,6.3,41,6.8,50
tt0011647,121,5.6,0,0,5.7,10,5.6,25,5.7,71
tt0011652,1337,6.2,0,0,6.1,126,6.1,517,6.3,387
tt0011679,253,6.1,0,0,4.7,26,6,82,6.4,73
tt0011716,563,5.4,0,0,5.9,11,6.7,85,4.7,415
tt0011723,715,6.5,0,0,6.2,63,6.3,257,6.8,250
tt0011741,199,6.3,0,0,5.9,15,6,58,6.6,86
tt0011742,584,6.1,0,0,5.8,43,6.2,210,6.1,231
tt0011753,152,5.5,0,0,3.2,9,5.6,50,5.6,65
tt0011779,178,6.5,0,0,6.6,9,6,43,7.1,72
tt0011833,384,6.9,0,0,7,61,7,154,6.5,97
tt0011837,330,6.1,0,0,6.2,31,6,119,6.3,118
tt0011841,4734,7.5,5,1,7.5,549,7.3,1724,7.5,1650
tt0011865,1295,6.7,0,0,6.6,84,6.9,330,6.7,729
tt0011870,2019,6.3,6,1,6.2,373,6.3,821,6.4,455
tt0011904,1003,6.8,0,0,6.9,55,6.9,315,6.7,432
tt0011909,1191,6.6,0,0,6.7,44,6.8,281,6.4,716
tt0011948,337,7,0,0,7.6,28,6.9,129,7,117
tt0011960,973,7,0,0,6.7,104,7,357,6.9,355
tt0011979,436,6.8,0,0,6.5,40,6.5,125,7.1,200
tt0012016,167,6.4,0,0,6.4,8,7.3,22,4.3,37
tt0012027,844,6.6,0,0,6.6,56,6.6,242,6.6,374
tt0012068,393,6.8,0,0,6.8,21,6.6,84,6.9,197
tt0012122,118,5.6,0,0,4.7,9,5.4,32,5.9,55
tt0012125,114,6.4,0,0,5.8,5,6.2,17,6.3,57
tt0012134,338,7,0,0,7.3,36,7.1,127,6.8,117
tt0012136,258,6.4,0,0,5.9,11,5.8,33,6,106
tt0012187,100,6.6,0,0,5.7,7,6.3,20,6.8,58
tt0012190,2935,7.2,0,0,6.9,214,7.1,942,7.3,1351
tt0012249,358,7,0,0,7.3,41,7.1,138,6.6,104
tt0012281,190,6.8,0,0,6,12,6.8,72,6.9,70
tt0012313,276,6.8,0,0,6.5,13,6.7,58,6.9,119
tt0012314,229,6.7,0,0,6.3,11,6.7,64,6.8,99
tt0012334,197,6.9,0,0,6.8,22,7,63,7,77
tt0012349,101619,8.3,8.5,116,8.4,26592,8.3,34821,8.3,12345
tt0012364,9322,8.1,6.8,4,8.2,2035,8,3922,7.9,1749
tt0012382,258,6.1,0,0,5.4,13,5.9,64,6.4,131
tt0012397,262,6.7,0,0,6,18,7.3,69,6.3,126
tt0012408,330,6.5,0,0,7.7,18,6.6,70,6.4,153
tt0012465,286,7,0,0,6.5,21,6.8,75,7.3,136
tt0012486,230,6.2,0,0,5.8,6,6,94,6.6,72
tt0012494,4695,7.7,7.3,3,7.8,659,7.7,1936,7.7,1148
tt0012513,194,6.5,0,0,5.9,18,6.5,51,6.7,88
tt0012532,4475,7.4,9,1,7.3,502,7.3,1556,7.5,1758
tt0012538,441,6.6,0,0,6.7,31,6.5,143,6.7,182
tt0012631,119,6.7,0,0,6.2,20,6.7,47,7,29
tt0012642,901,7,0,0,7,56,7,313,6.9,368
tt0012645,114,6.8,0,0,7,6,6.7,36,6.9,58
tt0012650,199,6.4,0,0,5.5,24,6.3,76,6.8,69
tt0012651,1273,6.3,5,1,6.3,148,6.2,497,6.2,391
tt0012675,2958,6.4,3,1,6.1,245,6.3,931,6.5,1299
tt0012745,130,6.9,0,0,7,6,6.8,34,6.9,61
tt0012752,800,6.9,0,0,6.5,56,6.8,214,7.1,364
tt0012755,150,6.8,0,0,6,8,7,37,6.8,80
tt0012763,1685,6.8,0,0,7.1,114,6.9,533,6.7,837
tt0012769,125,5.9,0,0,6.1,7,5.7,20,5.9,65
tt0012806,298,6.2,0,0,6.3,28,6,100,6.6,119
tt0012928,706,6,0,0,6.6,12,6.3,93,5.3,469
tt0012938,2189,6.8,0,0,6.9,152,6.9,671,6.6,1059
tt0012952,1179,6.4,0,0,6.3,76,6.3,312,6.5,581
tt0012973,535,6.9,0,0,7.1,40,7,181,6.8,189
tt0012975,243,6.2,0,0,6,7,6.2,32,5.6,93
tt0013033,328,7.1,0,0,7.4,17,6.7,96,7.4,148
tt0013059,317,6.3,0,0,6.2,38,6.4,144,6.4,76
tt0013075,1139,7.1,0,0,7.2,87,7.2,402,7,440
tt0013085,319,6.2,0,0,5.2,11,5.9,58,6.3,158
tt0013086,6839,7.9,7.2,4,7.9,921,7.9,2793,7.9,1852
tt0013122,107,6.4,0,0,6.3,26,6.7,31,6.4,40
tt0013134,136,6.3,0,0,6.2,8,6.3,50,6.2,58
tt0013140,2777,7.1,6,1,7,388,7,1094,7.2,778
tt0013169,331,6.5,0,0,6.4,43,6.4,135,6.4,94
tt0013201,1543,7,0,0,7.1,141,7,543,7,568
tt0013223,207,4.9,0,0,4.5,25,4.8,70,5.2,74
tt0013332,254,6.7,0,0,6.9,8,6.7,47,6.9,131
tt0013367,192,5.5,0,0,5.1,13,5.7,57,5.4,93
tt0013372,395,6.2,0,0,6.9,23,6.5,84,6,217
tt0013386,270,6.7,0,0,7,19,6.5,63,6.7,119
tt0013402,310,6.7,0,0,6,9,7,53,6.5,201
tt0013404,297,6.5,0,0,6.5,13,6.2,55,6.6,159
tt0013428,105,6.9,0,0,6.8,11,6.6,36,7.3,37
tt0013442,82873,7.9,8,56,7.8,16502,7.9,35277,8.1,13145
tt0013450,676,6.7,0,0,6.3,45,6.5,223,6.9,283
tt0013469,225,6.4,0,0,6.4,13,6,67,6.6,92
tt0013496,1436,6.9,5,1,7.1,137,6.9,578,6.8,464
tt0013515,419,6.7,0,0,6.2,18,6.6,110,6.7,197
tt0013556,1886,7.2,0,0,7.1,149,7.1,619,7.3,800
tt0013571,765,6.6,0,0,6.8,82,6.6,257,6.5,284
tt0013579,787,6.9,0,0,7.1,79,6.9,304,6.6,262
tt0013592,345,6.3,0,0,5.9,18,6.1,106,6.5,148
tt0013597,526,5.8,0,0,5.6,38,5.8,141,5.9,243
tt0013607,140,5.8,0,0,5.4,8,5.2,45,6.3,58
tt0013619,159,6,0,0,6.1,12,6.1,49,6.2,59
tt0013626,1853,6.7,7,1,6.6,434,6.7,796,6.8,315
tt0013662,397,6.9,0,0,7.3,21,6.9,92,6.6,190
tt0013674,472,7,0,0,7.1,42,7,177,6.8,167
tt0013688,609,6.6,0,0,6.4,60,6.4,201,6.8,222
tt0013704,108,6.1,0,0,5.4,8,6,41,6,41
tt0013705,130,5.7,0,0,5.9,6,5.6,41,6.1,57
tt0013741,422,6.6,0,0,6.8,28,6.6,142,6.6,192
tt0013750,955,6.4,0,0,7.1,32,6.6,174,5.8,597
tt0013802,351,6.4,0,0,5.7,10,6.5,89,6.5,190
tt0013830,107,6.8,0,0,6.9,13,6.8,35,6.7,41
tt0013909,308,5.4,0,0,6,9,5.6,31,4.8,241
tt0013933,1016,7.6,0,0,7.5,205,7.7,397,7.4,224
tt0013951,470,6.5,0,0,5.8,41,6.5,139,6.9,202
tt0014029,1041,6.6,0,0,6.5,48,6.6,214,6.6,632
tt0014108,136,6.9,0,0,6.7,17,6.9,44,7,54
tt0014109,1022,7.1,5,1,6.9,101,7.1,329,7.1,385
tt0014112,104,5.6,0,0,6,4,5.4,29,5.6,54
tt0014142,4452,7.3,8,3,7.2,557,7.1,1549,7.4,1371
tt0014205,874,6.2,0,0,6.7,29,6.6,148,5.5,560
tt0014341,9351,7.8,7.5,4,7.9,1581,7.8,3811,7.9,2046
tt0014358,3891,7.4,7,1,7.5,696,7.4,1551,7.4,893
tt0014397,241,6.9,0,0,6.2,28,6.9,100,6.9,70
tt0014416,252,6.5,0,0,6.3,25,6.4,72,6.7,89
tt0014417,1678,7.4,5,1,7.4,239,7.5,648,7.3,478
tt0014429,16798,8.1,8.2,12,8.1,3104,8,6921,8.2,3778
tt0014440,466,7,0,0,6.4,18,7.1,119,6.9,224
tt0014446,234,6.7,0,0,6.9,23,6.4,75,6.8,92
tt0014463,350,6.5,0,0,6.2,17,6.6,121,6.5,142
tt0014497,770,7,0,0,7.2,62,6.9,202,7,369
tt0014516,324,7,0,0,6.8,35,7,123,7,105
tt0014524,117,6.2,0,0,5.8,11,6.2,47,6.2,41
tt0014532,1768,6.8,0,0,6.5,190,6.8,652,7,563
tt0014538,3729,7.1,0,0,7.1,525,7.1,1455,7.1,933
tt0014586,1501,6.7,0,0,6.4,150,6.6,654,6.9,450
tt0014604,143,6.5,0,0,6.3,7,6.3,24,6.6,72
tt0014605,373,6.9,0,0,7.1,32,6.9,72,6.7,178
tt0014606,102,6.4,0,0,6.2,7,5.9,31,6.8,48
tt0014611,1470,7.4,0,0,7.4,109,7.4,511,7.3,567
tt0014624,4426,7,7,2,7,650,6.9,1789,7.1,1082
tt0014636,753,6.2,0,0,6.9,18,6.8,142,5.8,524
tt0014646,2183,6.5,0,0,6.3,243,6.5,910,6.6,599
tt0014672,332,6.4,0,0,6,21,6.1,99,6.5,129
tt0014702,393,6.7,5,1,7.4,18,6.4,81,6.7,195
tt0014721,116,5.9,0,0,5,3,5.5,36,6.2,52
tt0014760,194,6.9,0,0,6,9,6.7,33,7.1,125
tt0014770,198,6.5,0,0,6.1,9,6.4,62,6.6,87
tt0014854,118,6.8,0,0,5.4,5,7.7,27,5.4,43
tt0014869,596,6.5,0,0,6.1,11,7.1,79,6.1,469
tt0014874,110,6.3,0,0,5.6,5,6,18,6.4,73
tt0014898,510,6.9,7,1,6.8,48,7,200,6.8,183
tt0014900,695,6.5,0,0,6.5,69,6.3,265,6.6,246
tt0014925,119,6.3,0,0,6.1,10,6.5,37,6.4,48
tt0014945,2913,7.7,8,1,7.7,260,7.7,1028,7.7,1068
tt0014972,2771,7.8,0,0,7.9,350,7.8,959,7.8,945
tt0014982,245,6.8,0,0,6.6,17,6.7,45,6.9,150
tt0015002,1161,7.2,0,0,7.5,81,7.2,361,7.1,488
tt0015014,634,7.2,0,0,7.3,76,7.2,248,7,208
tt0015016,1797,7.2,7,1,7,153,7.2,598,7.3,690
tt0015018,268,7,0,0,6.4,15,7.2,74,6.7,136
tt0015022,661,5.7,0,0,5.9,16,6.5,95,4.8,443
tt0015036,136,6.7,0,0,6.7,12,7.1,33,6.4,71
tt0015064,11361,8.1,8.1,6,8,2069,8.1,4671,8.1,2437
tt0015116,932,6.5,0,0,6.9,33,6.6,222,6.2,585
tt0015119,1002,7.2,0,0,7.3,85,7.1,358,7.2,356
tt0015136,1446,7.1,7,1,7.2,147,7.2,579,6.8,442
tt0015145,439,5.8,1,1,5.9,10,6.5,80,5.3,311
tt0015163,8373,7.7,7,2,7.9,1323,7.6,3165,7.8,2244
tt0015167,827,6.6,0,0,6.6,152,6.6,313,6.5,195
tt0015174,3656,8,6,2,7.9,394,8,1439,7.9,1106
tt0015175,4801,8.1,7.7,3,8.1,538,8.1,1933,8,1406
tt0015202,2008,7,5,1,7.1,277,7,823,6.9,567
tt0015213,125,6.9,0,0,6,17,7.3,44,6.7,42
tt0015224,797,7.1,0,0,7.2,85,6.9,245,7.2,293
tt0015268,397,7.1,0,0,6.7,17,7.1,112,7.1,193
tt0015289,146,6.4,0,0,6.7,10,6.5,31,6.1,62
tt0015310,424,7.1,0,0,6.6,24,7.2,92,7.1,229
tt0015312,212,5.5,0,0,6.5,4,6.6,20,4.3,180
tt0015324,35132,8.2,7.8,48,8.3,8819,8.1,12962,8.2,4575
tt0015361,6434,7.6,6.6,6,7.5,1211,7.6,2696,7.6,1320
tt0015400,5141,7.8,8,2,7.8,605,7.7,1963,7.8,1633
tt0015493,189,6.3,0,0,6.8,23,6.3,67,6.2,70
tt0015498,417,6.8,0,0,6.4,23,6.7,98,7,227
tt0015500,301,6,0,0,6.4,5,6.6,65,5.1,182
tt0015518,123,6.1,0,0,6,2,8.2,10,3.7,28
tt0015532,4872,7.8,7,6,7.8,879,7.8,2094,7.6,1042
tt0015624,5839,7.9,7,2,7.7,589,7.8,2178,8,2107
tt0015634,618,6.2,0,0,6.4,62,6.1,215,6.3,201
tt0015643,174,7,0,0,6.9,8,6.8,48,6.4,45
tt0015648,49221,8,8.3,24,7.9,9974,7.9,20106,8.1,8498
tt0015684,479,6.3,0,0,6.7,15,6.5,95,6.1,318
tt0015687,227,6.6,0,0,6.6,16,6.2,57,6.8,114
tt0015693,660,6.4,0,0,6.5,35,6.3,152,6.3,406
tt0015758,384,7,0,0,6.6,23,7.1,103,7,167
tt0015768,1562,7.1,7,1,7.2,206,7,587,7.2,483
tt0015772,1584,6.6,6,2,6.4,146,6.6,467,6.6,699
tt0015794,123,6.3,0,0,4.6,8,6.4,42,6.4,54
tt0015801,293,7.1,0,0,7.5,21,7.1,105,7.2,129
tt0015841,4669,7.5,0,0,7.6,581,7.5,1840,7.6,1374
tt0015842,1299,7.2,5,1,7,141,7.2,470,7.2,456
tt0015861,387,6.6,0,0,6.7,49,6.5,151,6.8,104
tt0015863,3490,7.2,0,0,7.3,473,7.1,1353,7.2,892
tt0015864,91960,8.2,8.3,81,8.2,20133,8.1,33578,8.2,13986
tt0015872,138,7,0,0,6.3,7,6.9,30,6.8,75
tt0015881,8439,8.1,8,3,8.1,932,8,3136,8.2,2550
tt0015883,206,6.9,0,0,6.5,14,6.3,48,7.2,117
tt0015909,143,6.5,0,0,7.4,11,7.1,35,6.1,80
tt0015935,101,6.7,0,0,7.1,9,6.7,51,6.2,23
tt0016004,921,7.3,0,0,7.2,84,7.3,316,7.4,342
tt0016005,519,6.6,0,0,7,32,6.7,137,6.4,267
tt0016006,120,5.2,0,0,6.8,4,6.6,10,4.2,100
tt0016013,457,7.2,0,0,7.3,23,7.2,136,7.3,234
tt0016023,442,6,0,0,5.2,7,6.8,43,4.7,295
tt0016028,854,6.7,0,0,6.8,40,6.9,200,6.5,482
tt0016029,1259,7.1,0,0,7.1,99,6.9,309,7,543
tt0016039,4307,7,8,3,7.1,574,6.9,1578,7,1255
tt0016104,2049,7.3,0,0,7.5,116,7.3,572,7.2,1110
tt0016123,874,6.2,7,1,6.2,58,6.3,260,6.2,368
tt0016185,271,7.1,0,0,7.5,48,7.1,117,6.8,66
